t,x
5.763000000000001,-0.640841
5.764,-0.69297
5.765000000000001,-0.952263
5.766000000000001,-0.632125
5.767,-0.302792
5.768000000000001,-0.525502
5.769,-0.754659
5.7700000000000005,-0.879229
5.771000000000001,-0.278067
5.772,-0.59724
5.773000000000001,-0.628196
5.774000000000001,-0.463768
5.775,-0.569336
5.776000000000001,-0.558437
5.777,-0.46591
5.7780000000000005,-0.562192
5.779000000000001,-0.662921
5.78,-0.244779
5.781000000000001,-0.414856
5.782000000000001,-0.395974
5.783,-0.303364
5.784000000000001,-1.084761
5.785,-0.93047
5.7860000000000005,-0.525236
5.787000000000001,-0.414736
5.788,-0.500915
5.789000000000001,-0.720359
5.79,-0.460318
5.791,-0.775559
5.792000000000001,-0.563771
5.793,-0.532064
5.7940000000000005,-0.453004
5.795000000000001,-0.167872
5.796,-0.256723
5.797000000000001,-0.570765
5.798,-0.680507
5.799,-0.455463
5.800000000000001,-0.08795
5.801,-0.59224
5.8020000000000005,-0.46154
5.803000000000001,-0.57177
5.804,-0.66997
5.805000000000001,-0.73959
5.806,-0.673217
5.807,-0.640183
5.808000000000001,-0.435874
5.809,-0.151826
5.8100000000000005,-0.701715
5.811000000000001,-0.327372
5.812,-0.159658
5.813000000000001,-0.942734
5.814,-0.80538
5.815,-0.430819
5.816000000000001,-0.256569
5.817,-0.733129
5.8180000000000005,-0.490094
5.819000000000001,-0.736117
5.82,-0.372883
5.821000000000001,-0.323209
5.822,-0.520552
5.823,-0.546824
5.824000000000001,-0.666967
5.825,-0.651995
5.8260000000000005,-0.588281
5.827000000000001,-0.364969
5.828,-0.270679
5.829000000000001,-0.539506
5.83,-0.535702
5.831,-0.199488
5.832000000000001,-0.518739
5.833,-0.294074
5.8340000000000005,-0.478647
5.835000000000001,-0.717468
5.836,-0.394492
5.837000000000001,-0.935743
5.838,-0.20722
5.839,-0.259149
5.840000000000001,-0.526618
5.841,-0.53387
5.8420000000000005,-0.840406
5.843000000000001,-0.682144
5.844,-0.880563
5.845000000000001,-0.547655
5.846,-0.06268
5.847,-0.566734
5.848000000000001,-0.504029
5.849,-0.74423
5.8500000000000005,-0.568617
5.851000000000001,-0.675879
5.852,-0.456343
5.853000000000001,-0.279628
5.854,-0.644031
5.855,-0.70897
5.856000000000001,-0.776933
5.857,-0.291017
5.8580000000000005,-0.40648
5.859000000000001,-0.475682
5.86,-0.692852
5.861000000000001,-0.573387
5.862,-0.603545
5.863,-0.266088
5.864000000000001,-0.314058
5.865,-0.373575
5.8660000000000005,-0.482921
5.867000000000001,-0.212872
5.868,-0.389665
5.869000000000001,-0.417377
5.87,-0.761774
5.871,-0.114238
5.872000000000001,-0.454277
5.873,-0.271508
5.8740000000000006,-0.296886
5.875000000000001,-0.596398
5.876,-0.780384
5.877000000000001,-0.613868
5.878,-0.218269
5.879,-0.32968
5.880000000000001,-0.068418
5.881,-0.544089
5.882000000000001,-0.496386
5.883000000000001,-0.522871
5.884,-0.787206
5.885000000000001,-0.019762
5.886,-0.109618
5.8870000000000005,-0.593452
5.888000000000001,-0.460453
5.889,-0.150097
5.890000000000001,-0.364139
5.891000000000001,-0.225652
5.892,-0.920941
5.893000000000001,-0.215743
5.894,-0.769695
5.8950000000000005,-0.414881
5.896000000000001,-0.219968
5.897,-0.741667
5.898000000000001,-0.533038
5.899000000000001,-0.333039
5.9,-0.477564
5.901000000000001,-0.806694
5.902,-0.397753
5.9030000000000005,-0.198594
5.904000000000001,-0.57805
5.905,-0.613842
5.906000000000001,-0.557066
5.907000000000001,-0.905193
5.908,-0.661257
5.909000000000001,-0.60375
5.91,-0.387257
5.9110000000000005,-0.538513
5.912000000000001,-0.255368
5.913,-0.779493
5.914000000000001,-0.335536
5.915000000000001,-0.608552
5.916,-0.117388
5.917000000000001,-0.520022
5.918,-0.726104
5.9190000000000005,-0.861582
5.920000000000001,-0.528146
5.921,-0.371173
5.922000000000001,0.068009
5.923,-0.451659
5.924,-0.436269
5.925000000000001,-0.497167
5.926,-0.316575
5.9270000000000005,-0.594258
5.928000000000001,-0.835489
5.929,-0.421501
5.930000000000001,-0.245786
5.931,-0.424831
5.932,-0.530656
5.933000000000001,-0.479094
5.934,-0.585525
5.9350000000000005,-0.516691
5.936000000000001,-0.365528
5.937,-0.590392
5.938000000000001,-0.438043
5.939,-0.321701
5.94,-0.560656
5.941000000000001,-0.444423
5.942,-0.312352
5.9430000000000005,-0.671625
5.944000000000001,-0.842798
5.945,-0.148919
5.946000000000001,-0.539758
5.947,-0.355656
5.948,-0.379275
5.949000000000001,-0.57628
5.95,-0.790693
5.9510000000000005,-0.733654
5.952000000000001,-0.987342
5.953,-0.317189
5.954000000000001,-0.307728
5.955,-0.420842
5.956,-0.570271
5.957000000000001,-0.269938
5.958,-0.54708
5.9590000000000005,-0.507238
5.960000000000001,-0.269081
5.961,-0.311048
5.962000000000001,-0.217314
5.963,0.115936
5.964,-1.007049
5.965000000000001,-0.79981
5.966,-0.560121
5.9670000000000005,-0.969891
5.968000000000001,-0.6301
5.969,-0.45625
5.970000000000001,-0.77814
5.971,-0.682915
5.972,-0.286146
5.973000000000001,-0.369763
5.974,-0.612292
5.9750000000000005,-0.62638
5.976000000000001,-0.318048
5.977,-0.439029
5.978000000000001,-0.597654
5.979,-0.820131
5.98,-0.777215
5.981000000000001,-0.496348
5.982,-0.52658
5.9830000000000005,-0.65243
5.984000000000001,-0.689517
5.985,-0.619416
5.986000000000001,-0.397593
5.987,-0.485666
5.988,-0.363755
5.989000000000001,-0.846905
5.99,-0.632794
5.9910000000000005,-0.573506
5.992000000000001,-0.277238
5.993,-0.36629
5.994000000000001,-0.767491
5.995,-0.832911
5.996,-0.7119
5.997000000000001,-0.482269
5.998,-0.522295
5.9990000000000006,-0.830846
6.000000000000001,-0.339797
6.001,-0.283696
6.002000000000001,-0.775284
6.003,-0.483194
6.004,-0.423777
6.005000000000001,-0.684853
6.006,-0.556376
6.007000000000001,-0.295875
6.008000000000001,-0.763779
6.009,-0.667887
6.010000000000001,-0.515457
6.011,-0.26451
6.0120000000000005,-0.402441
6.013000000000001,-0.147168
6.014,-0.5781
6.015000000000001,-0.747283
6.016000000000001,-0.960345
6.017,-0.418351
6.018000000000001,-0.510901
6.019,-0.328621
6.0200000000000005,-0.622768
6.021000000000001,-0.873981
6.022,-0.404954
6.023000000000001,-0.4991
6.024000000000001,-0.732757
6.025,-0.675499
6.026000000000001,-0.416121
6.027,-0.810908
6.0280000000000005,-0.49161
6.029000000000001,-0.393889
6.03,-0.514411
6.031000000000001,-0.456175
6.032000000000001,-0.301866
6.033,-0.416686
6.034000000000001,-0.796843
6.035,-0.940775
6.0360000000000005,-0.823674
6.037000000000001,-0.340553
6.038,-0.649482
6.039000000000001,-0.930547
6.040000000000001,-0.70345
6.041,-0.089776
6.042000000000001,-0.363267
6.043,-0.506836
6.0440000000000005,-0.65799
6.045000000000001,-0.362495
6.046,-0.420387
6.047000000000001,-0.324503
6.048000000000001,-0.549696
6.049,-0.469125
6.050000000000001,-0.530805
6.051,-0.487455
6.0520000000000005,-0.418085
6.053000000000001,-0.407404
6.054,-0.644945
6.055000000000001,-0.839412
6.056000000000001,-0.608752
6.057,-0.908408
6.058000000000001,-0.373435
6.059,-0.591719
6.0600000000000005,-0.419087
6.061000000000001,-0.191678
6.062,-1.069302
6.063000000000001,-0.684275
6.064,-0.276456
6.065,-0.729259
6.066000000000001,-0.191018
6.067,-0.204722
6.0680000000000005,-0.339759
6.069000000000001,-0.508177
6.07,-0.252124
6.071000000000001,-0.532825
6.072,-0.610063
6.073,-0.477019
6.074000000000001,-0.806015
6.075,-0.561597
6.0760000000000005,-0.996808
6.077000000000001,-0.695268
6.078,-0.632275
6.079000000000001,-0.54803
6.08,-0.668707
6.081,-0.171028
6.082000000000001,-0.360823
6.083,-0.631259
6.0840000000000005,-0.489503
6.085000000000001,-0.404425
6.086,-0.489907
6.087000000000001,-0.224021
6.088,-0.485249
6.089,-0.50516
6.090000000000001,-0.75625
6.091,-0.643464
6.0920000000000005,-0.226277
6.093000000000001,-0.350279
6.094,-0.195937
6.095000000000001,-0.531969
6.096,-0.565567
6.097,-0.639957
6.098000000000001,-0.385825
6.099,-0.103635
6.1000000000000005,-0.655107
6.101000000000001,-0.679151
6.102,-0.883948
6.103000000000001,-0.999827
6.104,-0.758551
6.105,-0.060431
6.106000000000001,-0.477571
6.107,-0.773239
6.1080000000000005,-0.5695
6.109000000000001,-0.2788
6.11,-0.42604
6.111000000000001,0.091741
6.112,-0.106143
6.113,-0.707081
6.114000000000001,-0.607394
6.115,-0.715206
6.1160000000000005,-0.559953
6.117000000000001,-0.448726
6.118,-0.168301
6.119000000000001,-0.342892
6.12,-0.510392
6.121,-0.344333
6.122000000000001,-0.770696
6.123,-0.308199
6.1240000000000006,-0.647751
6.125000000000001,-0.5353
6.126,-0.243555
6.127000000000001,-0.290976
6.128,-0.448915
6.129,-0.151651
6.130000000000001,-0.700156
6.131,-0.472973
6.132000000000001,-0.22526
6.133000000000001,-0.411615
6.134,-0.527326
6.135000000000001,-0.570478
6.136,-0.396592
6.1370000000000005,-0.670226
6.138000000000001,-0.399058
6.139,-0.501965
6.140000000000001,-0.251142
6.141000000000001,-0.576226
6.142,-0.695849
6.143000000000001,-0.784425
6.144,-0.581135
6.1450000000000005,-0.573268
6.146000000000001,-0.845788
6.147,-0.561242
6.148000000000001,-0.482376
6.149000000000001,-0.469264
6.15,-0.321572
6.151000000000001,-0.340151
6.152,-0.645915
6.1530000000000005,-0.342796
6.154000000000001,-0.237968
6.155,-0.22599
6.156000000000001,-0.478192
6.157000000000001,-0.653066
6.158,-0.22925
6.159000000000001,-0.239042
6.16,-0.26138
6.1610000000000005,-0.483927
6.162000000000001,-0.171571
6.163,-0.541289
6.164000000000001,-0.693346
6.165000000000001,-0.636536
6.166,-0.366741
6.167000000000001,-0.655407
6.168,-0.283686
6.1690000000000005,-0.414276
6.170000000000001,-0.175382
6.171,-0.519094
6.172000000000001,-0.394262
6.173000000000001,-0.747932
6.174,-0.282884
6.175000000000001,-0.635204
6.176,-0.60538
6.1770000000000005,-0.473002
6.178000000000001,-0.263765
6.179,-0.728197
6.180000000000001,-0.429742
6.181000000000001,-0.805974
6.182,-0.401098
6.183000000000001,-0.336021
6.184,-0.381694
6.1850000000000005,-0.616383
6.186000000000001,-0.655059
6.187,-0.397471
6.188000000000001,-0.337994
6.189000000000001,-0.802829
6.19,-0.415244
6.191000000000001,-0.064825
6.192,-0.578412
6.1930000000000005,-0.761911
6.194000000000001,-0.261253
6.195,-0.260626
6.196000000000001,-0.788559
6.197,-0.645567
6.198,-0.641953
6.199000000000001,-0.437745
6.2,-0.555895
6.2010000000000005,-0.252278
6.202000000000001,-0.451022
6.203,-0.133979
6.204000000000001,-0.430373
6.205,-0.285306
6.206,-0.542619
6.207000000000001,-0.860632
6.208,-0.510665
6.2090000000000005,-0.463573
6.210000000000001,-0.534805
6.211,-0.749338
6.212000000000001,-0.682389
6.213,-0.602678
6.214,-0.212442
6.215000000000001,-0.397334
6.216,-0.400863
6.2170000000000005,-0.277244
6.218000000000001,-0.627186
6.219,-0.766969
6.220000000000001,-0.705781
6.221,-0.402167
6.222,-0.527982
6.223000000000001,-0.5826
6.224,-0.02119
6.2250000000000005,-0.043721
6.226000000000001,-0.368541
6.227,-0.4658
6.228000000000001,-0.846319
6.229,-0.156611
6.23,-0.586201
6.231000000000001,-0.686487
6.232,-0.815169
6.2330000000000005,-0.617479
6.234000000000001,-0.652933
6.235,-0.701365
6.236000000000001,-0.091223
6.237,-0.802382
6.238,-0.155153
6.239000000000001,-0.4826
6.24,-0.495217
6.2410000000000005,-0.555402
6.242000000000001,0.035416
6.243,-0.530393
6.244000000000001,-0.077816
6.245,-0.366016
6.246,-0.46477
6.247000000000001,-0.472046
6.248,-0.47675
6.2490000000000006,-0.229171
6.250000000000001,-0.065777
6.251,-0.409996
6.252000000000001,-0.344838
6.253,-0.325569
6.254,-0.278897
6.255000000000001,-0.545006
6.256,-0.309065
6.257000000000001,-0.38401
6.258000000000001,-0.492124
6.259,-0.205804
6.260000000000001,-0.392144
6.261,-0.340955
6.2620000000000005,-0.531331
6.263000000000001,-0.454772
6.264,-0.254634
6.265000000000001,-0.465688
6.266000000000001,-0.397563
6.267,-0.2781
6.268000000000001,-0.267477
6.269,-0.020436
6.2700000000000005,-0.098463
6.271000000000001,-0.291847
6.272,-0.403947
6.273000000000001,-0.661976
6.274000000000001,-0.160387
6.275,-0.475478
6.276000000000001,-0.433981
6.277,-0.289299
6.2780000000000005,-0.249651
6.279000000000001,-0.356776
6.28,-0.451265
6.281000000000001,-0.444591
6.282000000000001,-0.467657
6.283,-0.528653
6.284000000000001,-0.389837
6.285,-0.91089
6.2860000000000005,-0.927146
6.287000000000001,-0.671893
6.288,-1.068868
6.289000000000001,-0.234494
6.290000000000001,-0.091329
6.291,-0.450763
6.292000000000001,-0.532623
6.293,-0.504317
6.2940000000000005,-0.454795
6.295000000000001,-0.499216
6.296,-0.457709
6.297000000000001,-0.432463
6.298000000000001,-0.455417
6.299,-0.78457
6.300000000000001,-0.124243
6.301,-0.388568
6.3020000000000005,-0.468737
6.303000000000001,-0.439833
6.304,-0.49642
6.305000000000001,-0.320802
6.306000000000001,-0.544989
6.307,-0.166109
6.308000000000001,-0.34157
6.309,-0.510029
6.3100000000000005,-0.136633
6.311000000000001,-0.403925
6.312,-0.556125
6.313000000000001,-0.37223
6.314000000000001,-0.59499
6.315,-0.400332
6.316000000000001,-0.725647
6.317,-0.697132
6.3180000000000005,-0.391902
6.319000000000001,-0.548007
6.32,-0.104837
6.321000000000001,-0.414043
6.322000000000001,-0.484912
6.323,-0.760911
6.324000000000001,-0.512923
6.325,-0.713217
6.3260000000000005,-0.494042
6.327000000000001,-0.366004
6.328,-0.417063
6.329000000000001,-0.49452
6.330000000000001,-0.261091
6.331,-0.450442
6.332000000000001,-0.487882
6.333,-0.524318
6.3340000000000005,-0.249193
6.335000000000001,-0.440123
6.336,-0.487012
6.337000000000001,-0.300686
6.338,-0.55284
6.339,-0.294254
6.340000000000001,-0.519901
6.341,-0.202919
6.3420000000000005,-0.517507
6.343000000000001,-0.400757
6.344,-0.485249
6.345000000000001,-0.291694
6.346,-0.549633
6.347,-0.348836
6.348000000000001,-0.392504
6.349,-0.571984
6.3500000000000005,-0.507092
6.351000000000001,-0.360359
6.352,-0.741703
6.353000000000001,-0.717789
6.354,-0.631036
6.355,-0.44897
6.356000000000001,-0.408434
6.357,-0.52871
6.3580000000000005,-0.798244
6.359000000000001,-0.692666
6.36,-0.602192
6.361000000000001,-0.495293
6.362,-0.453971
6.363,-0.48897
6.364000000000001,-0.627715
6.365,-0.677626
6.3660000000000005,-0.744716
6.367000000000001,-0.481697
6.368,-0.407994
6.369000000000001,-0.38268
6.37,-0.638663
6.371,-0.562406
6.372000000000001,-0.32661
6.373,-0.527312
6.3740000000000006,-0.464886
6.375000000000001,-0.709261
6.376,-0.480321
6.377000000000001,-0.295649
6.378,-0.340089
6.379,-0.789761
6.380000000000001,-0.460564
6.381,-0.094327
6.382000000000001,-0.580334
6.383000000000001,-0.521242
6.384,-0.474657
6.385000000000001,-0.520899
6.386,-0.166765
6.3870000000000005,-0.260538
6.388000000000001,-0.331681
6.389,-0.679886
6.390000000000001,-0.423475
6.391000000000001,-0.371018
6.392,-0.227548
6.393000000000001,-0.331796
6.394,-0.762221
6.3950000000000005,-0.750382
6.396000000000001,-0.276413
6.397,-0.325533
6.398000000000001,-0.634029
6.399000000000001,-0.79637
6.4,-0.485273
6.401000000000001,-0.415112
6.402,-0.099167
6.4030000000000005,-0.440045
6.404000000000001,-0.334613
6.405,-0.298102
6.406000000000001,-0.464168
6.407000000000001,-0.511714
6.408,-0.399992
6.409000000000001,-0.280528
6.41,-0.326969
6.4110000000000005,-0.309972
6.412000000000001,-0.649538
6.413,-0.506269
6.414000000000001,-0.3419
6.415000000000001,-0.583801
6.416,-0.459573
6.417000000000001,-0.905273
6.418,-0.212749
6.4190000000000005,-0.038367
6.420000000000001,-0.708384
6.421,-0.706876
6.422000000000001,-0.478857
6.423000000000001,-0.669179
6.424,-0.575922
6.425000000000001,-0.361419
6.426,-0.324878
6.4270000000000005,-0.953233
6.428000000000001,-0.334394
6.429,-0.459187
6.430000000000001,-0.445905
6.431000000000001,-0.66921
6.432,-0.307799
6.433000000000001,-0.738917
6.434,-0.62512
6.4350000000000005,-0.274088
6.436000000000001,-0.614453
6.437,-0.790536
6.438000000000001,-0.732699
6.439000000000001,-0.460348
6.44,-0.23145
6.441000000000001,-0.356675
6.442,-0.032424
6.4430000000000005,-0.387688
6.444000000000001,-0.581957
6.445,-0.456162
6.446000000000001,-0.921439
6.447000000000001,-0.920723
6.448,-0.33779
6.449000000000001,-0.556741
6.45,-0.616872
6.4510000000000005,-0.308223
6.452000000000001,-0.693408
6.453,-0.241978
6.454000000000001,-0.175659
6.455000000000001,-0.622755
6.456,-0.65
6.457000000000001,-0.487796
6.458,-0.410365
6.4590000000000005,-0.448992
6.460000000000001,-0.315008
6.461,-0.251103
6.462000000000001,-0.471172
6.463000000000001,-0.325085
6.464,-0.598018
6.465000000000001,-0.25666
6.466,-0.772861
6.4670000000000005,-0.396712
6.468000000000001,-0.118804
6.469,-0.65547
6.470000000000001,-0.599316
6.471,-0.529265
6.472,-0.094801
6.473000000000001,-0.495645
6.474,0.180887
6.4750000000000005,-0.880097
6.476000000000001,-0.407613
6.477,-0.247193
6.478000000000001,-0.771611
6.479,-0.84683
6.48,-0.315404
6.481000000000001,-0.307977
6.482,-0.278869
6.4830000000000005,-0.395011
6.484000000000001,0.011154
6.485,-0.57629
6.486000000000001,-0.855165
6.487,-0.378198
6.488,-0.173176
6.489000000000001,-0.157786
6.49,-0.564782
6.4910000000000005,-0.473175
6.492000000000001,-0.215344
6.493,-0.303093
6.494000000000001,-0.558812
6.495,-0.560396
6.496,-0.090712
6.497000000000001,-0.380799
6.498,-0.611887
6.4990000000000006,-0.541156
6.500000000000001,-0.70691
6.501,-0.337824
6.502000000000001,-0.299096
6.503,-0.251374
6.504,-0.628867
6.505000000000001,-0.67274
6.506,-0.48235
6.507000000000001,-0.74826
6.508000000000001,-0.48571
6.509,-0.569733
6.510000000000001,-0.686547
6.511,-0.041237
6.5120000000000005,-0.422516
6.513000000000001,-0.495936
6.514,-0.802634
6.515000000000001,-0.513537
6.516000000000001,-0.316254
6.517,-0.156113
6.518000000000001,-0.468312
6.519,-0.188361
6.5200000000000005,-0.327566
6.521000000000001,-0.443031
6.522,-0.586304
6.523000000000001,-0.433019
6.524000000000001,-0.346353
6.525,-0.662338
6.526000000000001,-0.412633
6.527,-0.213043
6.5280000000000005,-0.971212
6.529000000000001,-0.479302
6.53,-0.313114
6.531000000000001,-0.246016
6.532000000000001,-0.450977
6.533,-0.851617
6.534000000000001,-0.424535
6.535,-0.134716
6.5360000000000005,-0.334679
6.537000000000001,-0.249661
6.538,-0.409159
6.539000000000001,-0.210138
6.540000000000001,-0.507001
6.541,-0.348729
6.542000000000001,-0.123011
6.543,-0.22338
6.5440000000000005,-0.537688
6.545000000000001,-0.381579
6.546,-0.486731
6.547000000000001,-0.355337
6.548000000000001,-0.545061
6.549,-0.569731
6.550000000000001,-0.696937
6.551,-0.275644
6.5520000000000005,-0.357201
