t,h,w,c
0.0790879087908791,1.1533440306489258e-05,5.962864630808457e-07,7.772456853150997e-17
0.0790979097909791,1.1533440306491057e-05,5.962864631029298e-07,7.772456853150997e-17
0.07910791079107911,1.1533440306526881e-05,5.962864631191917e-07,7.772456853150997e-17
0.07911791179117912,1.153344030655679e-05,5.962864631473306e-07,7.772456853150997e-17
0.07912791279127913,1.153344030654411e-05,5.962864631433184e-07,7.772456853150997e-17
0.07913791379137915,1.1533440306539799e-05,5.962864631580375e-07,7.772456853150997e-17
0.07914791479147915,1.1533440306579653e-05,5.962864631432387e-07,7.772456853150997e-17
0.07915791579157916,1.1533440306574822e-05,5.96286463137929e-07,7.772456853150997e-17
0.07916791679167917,1.1533440306539482e-05,5.962864631677228e-07,7.772456853150997e-17
0.07917791779177918,1.1533440306581153e-05,5.962864631771892e-07,7.772456853150997e-17
0.0791879187918792,1.1533440306571745e-05,5.962864631648546e-07,7.772456853150997e-17
0.0791979197919792,1.1533440306575369e-05,5.962864631422414e-07,7.772456853150997e-17
0.07920792079207921,1.1533440306564466e-05,5.962864631951779e-07,7.772456853150997e-17
0.07921792179217922,1.1533440306623274e-05,5.962864632239374e-07,7.772456853150997e-17
0.07922792279227923,1.1533440306688902e-05,5.962864632354895e-07,7.772456853150997e-17
0.07923792379237925,1.1533440306723466e-05,5.962864632381244e-07,7.772456853150997e-17
0.07924792479247925,1.1533440306737481e-05,5.96286463222616e-07,7.772456853150997e-17
0.07925792579257926,1.1533440306746836e-05,5.962864632145036e-07,7.772456853150997e-17
0.07926792679267927,1.1533440306766383e-05,5.962864632128702e-07,7.772456853150997e-17
0.07927792779277928,1.1533440306816914e-05,5.962864632252674e-07,7.772456853150997e-17
0.07928792879287928,1.153344030684408e-05,5.96286463271478e-07,7.772456853150997e-17
0.0792979297929793,1.1533440306872185e-05,5.962864632718918e-07,7.772456853150997e-17
0.07930793079307931,1.1533440306891143e-05,5.962864633046333e-07,7.772456853150997e-17
0.07931793179317932,1.15334403069162e-05,5.962864633106549e-07,7.772456853150997e-17
0.07932793279327933,1.1533440306949573e-05,5.962864632928707e-07,7.772456853150997e-17
0.07933793379337933,1.1533440306989693e-05,5.96286463290522e-07,7.772456853150997e-17
0.07934793479347935,1.1533440307001716e-05,5.96286463326392e-07,7.772456853150997e-17
0.07935793579357936,1.1533440307015265e-05,5.962864633432381e-07,7.772456853150997e-17
0.07936793679367937,1.1533440307026006e-05,5.962864633508283e-07,7.772456853150997e-17
0.07937793779377939,1.1533440307034471e-05,5.962864633601692e-07,7.772456853150997e-17
0.07938793879387938,1.15334403070857e-05,5.962864634081068e-07,7.772456853150997e-17
0.0793979397939794,1.1533440307095457e-05,5.962864634065846e-07,7.772456853150997e-17
0.07940794079407941,1.1533440307068405e-05,5.962864634298098e-07,7.772456853150997e-17
0.07941794179417942,1.1533440307069679e-05,5.962864634525026e-07,7.772456853150997e-17
0.07942794279427944,1.153344030707742e-05,5.962864635104421e-07,7.772456853150997e-17
0.07943794379437943,1.1533440307141363e-05,5.962864635929964e-07,7.772456853150997e-17
0.07944794479447945,1.1533440307204652e-05,5.962864635716319e-07,7.772456853150997e-17
0.07945794579457946,1.1533440307210567e-05,5.962864636102046e-07,7.772456853150997e-17
0.07946794679467947,1.1533440307225907e-05,5.962864636388013e-07,7.772456853150997e-17
0.07947794779477949,1.1533440307182924e-05,5.962864636838725e-07,7.772456853150997e-17
0.07948794879487948,1.1533440307203852e-05,5.962864637067507e-07,7.772456853150997e-17
0.0794979497949795,1.1533440307244676e-05,5.962864636973692e-07,7.772456853150997e-17
0.07950795079507951,1.1533440307284622e-05,5.962864637166872e-07,7.772456853150997e-17
0.07951795179517952,1.1533440307298064e-05,5.962864637364455e-07,7.772456853150997e-17
0.07952795279527954,1.1533440307283013e-05,5.962864637515096e-07,7.772456853150997e-17
0.07953795379537953,1.1533440307323374e-05,5.962864637714236e-07,7.772456853150997e-17
0.07954795479547955,1.1533440307325174e-05,5.96286463777198e-07,7.772456853150997e-17
0.07955795579557956,1.1533440307315779e-05,5.962864637769844e-07,7.772456853150997e-17
0.07956795679567957,1.1533440307299055e-05,5.962864638007513e-07,7.772456853150997e-17
0.07957795779577959,1.1533440307290983e-05,5.962864638454749e-07,7.772456853150997e-17
0.07958795879587958,1.1533440307299862e-05,5.962864638364975e-07,7.772456853150997e-17
0.0795979597959796,1.1533440307334451e-05,5.962864638383963e-07,7.772456853150997e-17
0.07960796079607961,1.1533440307365983e-05,5.962864638213732e-07,7.772456853150997e-17
0.07961796179617962,1.1533440307364362e-05,5.962864637955764e-07,7.772456853150997e-17
0.07962796279627964,1.1533440307309887e-05,5.962864638076684e-07,7.772456853150997e-17
0.07963796379637963,1.1533440307307461e-05,5.962864638375222e-07,7.772456853150997e-17
0.07964796479647965,1.153344030731824e-05,5.962864638752223e-07,7.772456853150997e-17
0.07965796579657966,1.1533440307346528e-05,5.962864638791576e-07,7.772456853150997e-17
0.07966796679667967,1.1533440307371463e-05,5.962864638692103e-07,7.772456853150997e-17
0.07967796779677969,1.1533440307391802e-05,5.962864638896241e-07,7.772456853150997e-17
0.07968796879687969,1.1533440307386208e-05,5.962864639022866e-07,7.772456853150997e-17
0.0796979697969797,1.1533440307390574e-05,5.962864639497688e-07,7.772456853150997e-17
0.07970797079707971,1.1533440307424306e-05,5.962864639830477e-07,7.772456853150997e-17
0.07971797179717972,1.1533440307501715e-05,5.962864639913538e-07,7.772456853150997e-17
0.07972797279727974,1.1533440307523407e-05,5.962864639794584e-07,7.772456853150997e-17
0.07973797379737974,1.153344030749864e-05,5.962864640042433e-07,7.772456853150997e-17
0.07974797479747975,1.153344030752775e-05,5.962864640285522e-07,7.772456853150997e-17
0.07975797579757976,1.1533440307528013e-05,5.96286464023762e-07,7.772456853150997e-17
0.07976797679767977,1.1533440307553287e-05,5.96286464039605e-07,7.772456853150997e-17
0.07977797779777979,1.1533440307630565e-05,5.962864640274719e-07,7.772456853150997e-17
0.07978797879787979,1.1533440307639632e-05,5.962864640074915e-07,7.772456853150997e-17
0.0797979797979798,1.1533440307642009e-05,5.962864639936793e-07,7.772456853150997e-17
0.07980798079807981,1.1533440307634626e-05,5.962864640051249e-07,7.772456853150997e-17
