x,i,t,s
3.2745490981963927,0.01865130975403481,0.014119116028052502,3.4079198828480076e-29
3.2945891783567127,0.018226401983799503,0.013797459147742776,2.0649377819001382e-29
3.3146292585170336,0.017811174317298402,0.01348313014464856,1.2511937456567001e-29
3.3346693386773545,0.017405406225714334,0.01317596207757389,7.581273406358608e-30
3.3547094188376754,0.01700888220424092,0.01287579180851911,4.593669578470663e-30
3.3747494989979954,0.01662139165763003,0.012582459916039672,2.7834110531442926e-30
3.3947895791583163,0.016242728788341293,0.012295810610574864,1.6865333821735142e-30
3.414829659318637,0.01587269248724429,0.012015691651709213,1.021909734091344e-30
3.434869739478958,0.015511086226808302,0.011741954267316647,6.191988345257767e-31
3.454909819639278,0.015157717956725452,0.011474453074546458,3.751869503611309e-31
3.474949899799599,0.01481240000191219,0.011213046002610177,2.2733448429225646e-31
3.49498997995992,0.014474948962834822,0.01095759421732791,1.3774724227130146e-31
3.5150300601202398,0.014145185618105727,0.01070796204739299,8.346425229951559e-32
3.5350701402805607,0.013822934829296786,0.010464016912315218,5.057292833635524e-32
3.5551102204408815,0.013508025447924283,0.01022562925200842,3.064331147825942e-32
3.5751503006012024,0.013200290224550966,0.00999267245798027,1.8567493899272844e-32
3.5951903807615224,0.012899565719958983,0.009765022806089532,1.1250475652545939e-32
3.6152304609218433,0.012605692218346483,0.009542559390835812,6.816924410756496e-33
3.635270541082164,0.012318513642503403,0.009325164061147345,4.1305327754255767e-33
3.655310621242485,0.01203787747091643,0.009112721357629026,2.5027857110962633e-33
3.675350701402805,0.011763634656766225,0.008905118451242906,1.5164959718840192e-33
3.695390781563126,0.011495639548766307,0.008702245083382886,9.188801192784053e-34
3.715430861723447,0.011233749813808482,0.008503993507317256,5.567707987750982e-34
3.735470941883767,0.010977826361369184,0.008310258430963818,3.3736035404934773e-34
3.7555110220440877,0.010727733269636922,0.008120936960967929,2.044144713312682e-34
3.7755511022044086,0.010483337713324917,0.007935928548056663,1.238594742627318e-34
3.7955911823647295,0.010244509893126835,0.007755134933636441,7.504933121774474e-35
3.8156312625250495,0.010011122966779688,0.007578460097607156,4.547413227577031e-35
3.8356713426853704,0.009783052981697257,0.007405810207365592,2.75538325616053e-35
3.8557114228456912,0.009560178809139539,0.00723709356797149,1.6695506892333118e-35
3.875751503006012,0.009342382079879386,0.007072220573446853,1.0116195261357103e-35
3.895791583166332,0.009129547121337686,0.006911103659186976,6.129637586080242e-36
3.915831663326653,0.008921560896147844,0.0067536572554534845,3.714089730969336e-36
3.935871743486974,0.008718312942122268,0.006599797741928932,2.2504532015102232e-36
3.955911823647294,0.008519695313585486,0.006449443403305594,1.3636018456845327e-36
3.9759519038076148,0.008325602524042974,0.006302514385885436,8.262380183273457e-37
3.9959919839679356,0.008135931490157773,0.006158932655170447,5.0063679885002435e-37
4.016032064128256,0.007950581477002734,0.006018621954418163,3.033474601788547e-37
4.0360721442885765,0.007769454044558463,0.0058815077641403745,1.8380526922577307e-37
4.056112224448897,0.007592452995433348,0.005747517262527228,1.1137188020377533e-37
4.076152304609218,0.007419484323771586,0.005616579286770212,6.748280804120176e-38
4.096192384769539,0.007250456165326622,0.005488624295267471,4.088940020401412e-38
4.11623246492986,0.007085278748671707,0.00536358433069022,2.477583695128984e-38
4.136272545090179,0.006923864347522724,0.005241392983890723,1.5012254852705633e-38
4.1563126252505,0.006766127234144651,0.005121985358630859,9.0962737689004e-39
4.176352705410821,0.0066119836338236196,0.005005298037117449,5.511643473323674e-39
4.196392785571142,0.006461351680371918,0.004891269046319248,3.339632749499279e-39
4.216432865731463,0.006314151372649832,0.004779837825053737,2.0235610223174712e-39
4.236472945891784,0.0061703045320759126,0.004670945191822299,1.2261226063423937e-39
4.2565130260521045,0.006029734761106834,0.004564533313379289,7.429361552250856e-40
4.276553106212425,0.005892367402661591,0.004460545674016049,4.50162265898629e-40
4.2965931863727445,0.0057581295004719675,0.00435892704554591,2.7276376874888288e-40
4.316633266533065,0.0056269497603335635,0.004259623457971133,1.6527390049801237e-40
4.336673346693386,0.005498758512243173,0.004162582170820871,1.0014329363140227e-40
4.356713426853707,0.005373487673395168,0.0040677516451392,6.067914673234032e-41
4.376753507014028,0.005251070712023539,0.003975081516113329,3.67669038499686e-41
4.396793587174349,0.0051314426120659335,0.0038845225663242063,2.227792069449686e-41
4.41683366733467,0.0050145398386339845,0.0037960266996074406,1.3498709396242028e-41
4.436873747494989,0.004900300304269428,0.0037095469155089475,8.179181435420462e-42
4.45691382765531,0.004788663335969026,0.003625037284322719,4.955955935472554e-42
4.476953907815631,0.004679569642961439,0.0035424529226979157,3.002928768394862e-42
4.4969939879759515,0.004572961285217445,0.0034617499698008773,1.8195442625931614e-42
4.517034068136272,0.004468781642677562,0.00338288556402028,1.1025041147763605e-42
4.537074148296593,0.004366975385181438,0.0033058178202035916,6.680328410183913e-43
4.557114228456914,0.004267488443081241,0.0032305058074113334,4.047766087200689e-43
4.577154308617233,0.00417026797852587,0.0031569095271790104,2.4526354530288476e-43
4.597194388777554,0.004075262357397398,0.0030849898922729367,1.4861087661351888e-43
4.617234468937875,0.003982421121889429,0.0030147087059320425,9.00467805786834e-44
4.637274549098196,0.0038916949637077085,0.0029460286415805143,5.456143505345519e-44
4.657314629258517,0.003803035697882763,0.0028789132230038665,3.3060040303063246e-44
4.677354709418838,0.0037163962371787036,0.0028133268049763582,2.003184600568808e-44
4.697394789579159,0.0036317305670849646,0.0027492345543295893,1.2137760593063344e-44
4.7174348697394795,0.0035489937213777586,0.0026866024314524347,7.354550957145346e-45
4.737474949899799,0.003468141758238632,0.002625397172212672,4.456293182464056e-45
4.757515030060119,0.0033891317369163765,0.002565586270289965,2.700171505206773e-45
4.77755511022044,0.003311921694921513,0.002507137959912039,1.6360966074272226e-45
4.797595190380761,0.0032364706257396784,0.0024500211989834965,9.913489212345128e-46
4.817635270541082,0.003162738457052762,0.002394205652598909,6.006813284566598e-46
4.837675350701403,0.003090686029456708,0.0023396616769315827,3.639667634954815e-46
4.857715430861724,0.003020275075663418,0.002286360303487855,2.2053591256071804e-46
4.877755511022043,0.0029514682001774246,0.0022342732237182962,1.3362782981033162e-46
4.897795591182364,0.0028842288594341675,0.002183372773972511,8.096820464513554e-47
4.917835671342685,0.0028185213423925944,0.002133631920783551,4.906051510947883e-47
4.937875751503006,0.002754310751568069,0.002085024246452055,2.972690518897372e-47
4.9579158316633265,0.0026915629844987284,0.0020375239348826998,1.8012222051527344e-47
4.977955911823647,0.0026302447156331915,0.0019911057575730346,1.0914023547727542e-47
4.997995991983968,0.002570323378631538,0.0019457450595599143,6.613060268721955e-48
5.018036072144287,0.0025117671490690685,0.0019014177449360643,4.0070067584613084e-48
5.038076152304608,0.0024545449275341336,0.0018581002611908171,2.4279384293978564e-48
5.058116232464929,0.0023986263231113914,0.0018157695809730696,1.4711442661031303e-48
5.07815631262525,0.0023439816372409633,0.0017744031787207955,8.914004677725288e-49
5.098196392785571,0.002290581847945305,0.0017339789976496998,5.401202399067564e-49
5.118236472945892,0.0022383985944157947,0.0016944753994097704,3.2727139383931873e-49
5.138276553106213,0.002187404161949935,0.0016558710837345574,1.983013360951244e-49
5.158316633266534,0.002137571467232216,0.001618144957943391,1.2015538368873985e-49
5.178356713426853,0.002088874043950009,0.0015812759254916705,7.280493673760916e-50
5.1983967935871735,0.002041286028736959,0.0015452425483387163,4.411420155003593e-50
5.218436873747494,0.0019947821474373536,0.0015100225195994132,2.672981896009128e-50
5.238476953907815,0.0019493377016825538,0.0014755918615394462,1.6196217919276458e-50
5.258517034068136,0.0019049285557737115,0.0014419237416844915,9.813664480120224e-51
5.278557114228457,0.0018615311238632296,0.0014089867808500067,5.94632716158677e-51
5.298597194388778,0.0018191223574282494,0.0013767427179088819,3.6030176886780416e-51
5.318637274549097,0.0017776797330295842,0.0013451433061918555,2.1831520722219106e-51
5.338677354709418,0.0017371812403491225,0.0013141263564511838,1.3228225288550656e-51
5.358717434869739,0.0016976053705004984,0.00128361092238671,8.015288834485817e-52
5.37875751503006,0.001658931104605416,0.0012534917553864433,4.8566496033174885e-52
5.398797595190381,0.0016211379026304141,0.001223633337760388,2.942756756053532e-52
5.4188376753507015,0.0015842056924781573,0.0011938640304592824,1.7830846432453073e-52
5.438877755511022,0.001548114859326867,0.001163971120357442,1.0804123848961992e-52
5.4589178356713415,0.0015128462352131107,0.0011336977863363835,6.54646948959545e-53
5.478957915831662,0.0014783810888511972,0.0011027431711837783,3.966657859287598e-53
5.498997995991983,0.0014447011156854457,0.0010707667878833206,2.4034900945701383e-53
5.519038076152304,0.0014117884281681437,0.0010373983462804257,1.4563304523910163e-53
5.539078156312625,0.001379625546259684,0.0010022537173036657,8.824244340981038e-54
5.559118236472946,0.00134819538814467,0.0009649571458619795,5.346814526984005e-54
5.579158316633267,0.0013174812611598701,0.0009251690130951522,3.2397590639233446e-54
5.599198396793588,0.0012874668529285168,0.0008826175169610922,1.9630452373656297e-54
5.619238476953907,0.0012581362226969845,0.0008371317169176446,1.1894546871882068e-54
5.639278557114228,0.00122947379286824,0.0007886726343707177,7.207182116559642e-55
5.6593186372745485,0.0012014643407289585,0.0007373586806427397,4.366998980351982e-55
5.679358717434869,0.001174092990364332,0.0006834817343408756,2.6460660749194985e-55
5.69939879759519,0.0011473452047576483,0.0006275107833859517,1.6033128709994894e-55
5.719438877755511,0.001121206778069477,0.0005700811687068736,9.71484494162072e-56
5.739478957915832,0.0010956638280930234,0.0005119690038786777,5.886450108823772e-56
5.759519038076151,0.0010707027888812043,0.0004540520972164749,3.5667367921872572e-56
5.779559118236472,0.0010463104035415888,0.000397260412061842,2.1611686346703014e-56
5.799599198396793,0.001022473717195919,0.00034252049717849273,1.309502253632405e-56
5.819639278557114,0.0009991800700994008,0.0002906991713606343,7.934578194218059e-57
5.839679358717435,0.000976417090917306,0.00024255190833533805,4.807745152444294e-57
5.859719438877756,0.0009541726901544286,0.00019868080798278047,2.9131244138088907e-57
5.8797595190380765,0.0009324350537342375,0.00015950584710392547,1.7651297190772827e-57
5.899799599198396,0.0009111926367245963,0.00012525147007132927,1.0695330794664881e-57
5.9198396793587165,0.0008904341572059012,9.594876464118912e-05,6.480549252045794e-58
5.939879759519037,0.0008701485902795298,7.145174474046194e-05,3.926715256824136e-58
5.959919839679358,0.0008503251622122631,5.146486995938425e-05,2.3792879443525684e-58
5.979959919839679,0.0008309533447144371,3.55780370247539e-05,1.4416658076502021e-58
6.0,0.0007149209499594567,2.330495246621207e-05,8.735387853668431e-59
